doing,45756,0.0803571428571
ef,1219,0.020316027088
idea,45756,0.0803571428571
static,1219,0.010158013544
static,33015,0.0310344827586
forgot,1219,0.020316027088
operation,79591,0.0386266094421
teams,4228,0.132352941176
event,33015,0.0620689655172
out,1219,0.00507900677201
out,18402,0.0489130434783
out,45756,0.0401785714286
out,79591,0.00965665236052
try,18402,0.0978260869565
try,33015,0.0620689655172
space,4300,0.163636363636
looking,18402,0.195652173913
re,4300,0.163636363636
famandassem,33015,0.0620689655172
internet,4228,0.0661764705882
internet,4300,0.0818181818182
hibernate,1219,0.020316027088
theory,1219,0.010158013544
theory,45756,0.0803571428571
written,1219,0.010158013544
written,33015,0.0310344827586
differ,33015,0.0620689655172
standard,45756,0.0803571428571
small,18402,0.0978260869565
small,79591,0.019313304721
orm,1219,0.020316027088
tied,79591,0.154506437768
members,79591,0.0386266094421
ask,1219,0.020316027088
wanted,18402,0.195652173913
definition,686,0.5625
fixed,79591,0.0386266094421
language,33015,0.0620689655172
via,1219,0.0406320541761
needing,79591,0.0386266094421
programming,1219,0.020316027088
honest,1219,0.020316027088
creates,79591,0.154506437768
thing,1219,0.010158013544
thing,4228,0.0661764705882
place,45756,0.0803571428571
think,1219,0.020316027088
think,1935,0.05
think,45756,0.0267857142857
already,4200,0.818181818182
revenue,45756,0.0803571428571
question,1219,0.00507900677201
question,18402,0.0489130434783
question,686,0.140625
question,79591,0.00965665236052
one,1219,0.0162528216704
one,1935,0.03
one,4228,0.0264705882353
one,45756,0.0160714285714
one,686,0.1125
production,1219,0.0406320541761
done,33015,0.0620689655172
done,4300,0.0818181818182
fast,4300,0.163636363636
directly,1219,0.010158013544
directly,33015,0.0620689655172
array,33015,0.124137931034
open,1219,0.020316027088
causing,79591,0.0386266094421
spread,79591,0.0386266094421
little,79591,0.0386266094421
management,4228,0.132352941176
heads,1219,0.020316027088
start,1219,0.010158013544
start,79591,0.019313304721
top,1219,0.020316027088
system,1935,0.05
system,33015,0.0413793103448
system,45756,0.0267857142857
anyone,18402,0.0978260869565
anyone,4228,0.0661764705882
2,1219,0.0609480812641
really,1219,0.0304740406321
really,4228,0.0661764705882
store,1219,0.020316027088
gives,18402,0.195652173913
way,1219,0.010158013544
way,1935,0.075
equvalent,1219,0.020316027088
exactly,1219,0.020316027088
laymen,4228,0.132352941176
var,4300,0.163636363636
part,45756,0.0803571428571
copy,1219,0.020316027088
convinced,1219,0.0406320541761
10,45756,0.0803571428571
unexplainable,1935,0.15
pointers,33015,0.0620689655172
project,18402,0.0978260869565
project,4200,0.409090909091
classes,1219,0.020316027088
classes,1935,0.05
classes,79591,0.0257510729614
silly,79591,0.0386266094421
supposed,4228,0.132352941176
debugging,1935,0.15
false,79591,0.347639484979
constructors,33015,0.0620689655172
invalidated,1219,0.020316027088
talking,1219,0.020316027088
talking,4228,0.0661764705882
analysis,1219,0.020316027088
need,1219,0.0304740406321
need,79591,0.019313304721
django,18402,0.195652173913
built,1219,0.010158013544
built,18402,0.0978260869565
transactional,1219,0.020316027088
gripe,1219,0.020316027088
note,1219,0.020316027088
concerns,1219,0.0406320541761
build,1219,0.020316027088
rides,45756,0.0803571428571
explanation,45756,0.0803571428571
persistence,1219,0.020316027088
eventwaithandle,79591,0.0772532188841
added,1219,0.010158013544
added,1935,0.075
multiple,1219,0.020316027088
programmers,4200,0.409090909091
programmers,4228,0.0661764705882
object,1219,0.00677200902935
object,33015,0.0206896551724
object,79591,0.0128755364807
importantly,4228,0.132352941176
plan,1219,0.020316027088
significant,4228,0.132352941176
services,1219,0.0406320541761
iterate,1219,0.020316027088
class,33015,0.0931034482759
class,79591,0.154506437768
especially,1935,0.15
autoresetevent,79591,0.231759656652
clear,1219,0.020316027088
later,45756,0.0401785714286
later,79591,0.019313304721
m,1219,0.010158013544
m,4228,0.0661764705882
looked,4300,0.163636363636
enterprise,1219,0.0609480812641
typically,1935,0.15
microsoft,79591,0.0386266094421
fact,18402,0.195652173913
orms,1219,0.020316027088
dba,1219,0.020316027088
visitor,45756,0.0803571428571
bring,45756,0.0803571428571
shoe,79591,0.309012875536
stepping,1219,0.020316027088
entity,1219,0.10158013544
unmanaged,79591,0.115879828326
debate,1219,0.010158013544
debate,1935,0.075
shoes,79591,0.0772532188841
impact,1219,0.020316027088
current,1219,0.020316027088
current,33015,0.0310344827586
specifically,1935,0.15
based,45756,0.160714285714
nice,1935,0.15
implementation,79591,0.0386266094421
behind,45756,0.0803571428571
entities,1219,0.020316027088
going,1219,0.020316027088
equivalents,1219,0.020316027088
pointed,79591,0.0386266094421
handle,33015,0.0620689655172
watch,79591,0.0386266094421
bean,4228,0.132352941176
modifiers,33015,0.0620689655172
shared,1935,0.15
report,1219,0.020316027088
during,45756,0.0803571428571
installed,1935,0.15
procedures,1219,0.0812641083521
compiles,33015,0.0620689655172
fields,1219,0.020316027088
bytes,33015,0.0620689655172
multi,79591,0.0386266094421
remove,4300,0.163636363636
calling,33015,0.0620689655172
stuff,79591,0.0386266094421
release,79591,0.0386266094421
through,1219,0.0406320541761
cycles,45756,0.0803571428571
require,1219,0.020316027088
require,45756,0.0401785714286
conversions,33015,0.0620689655172
mappers,1219,0.020316027088
set,79591,0.0386266094421
testing,4228,0.529411764706
module,33015,0.124137931034
see,1219,0.00812641083521
see,18402,0.0391304347826
see,1935,0.03
see,4300,0.0327272727273
see,45756,0.0160714285714
actively,1219,0.020316027088
merits,1219,0.020316027088
result,1219,0.020316027088
protecting,4300,0.163636363636
close,79591,0.0772532188841
best,1219,0.020316027088
lots,1219,0.020316027088
away,1219,0.020316027088
currently,1219,0.020316027088
please,1219,0.0406320541761
tend,1219,0.020316027088
3,1219,0.020316027088
protected,33015,0.0310344827586
protected,79591,0.019313304721
various,1935,0.15
correctly,1219,0.020316027088
horrible,79591,0.0386266094421
probably,1219,0.020316027088
unverified,33015,0.124137931034
responses,1219,0.020316027088
missing,1219,0.0406320541761
scalability,1219,0.020316027088
boss,79591,0.0386266094421
efficiency,45756,0.0803571428571
here,1219,0.010158013544
here,79591,0.019313304721
disallow,1219,0.020316027088
come,1219,0.020316027088
come,45756,0.0401785714286
c,33015,0.124137931034
implementing,45756,0.0803571428571
fault,33015,0.0620689655172
against,4300,0.163636363636
etc,1219,0.0135440180587
etc,4228,0.0441176470588
etc,45756,0.0267857142857
connection,4300,0.163636363636
logic,45756,0.160714285714
threads,79591,0.0386266094421
argue,1935,0.15
otherwise,79591,0.0386266094421
comment,1219,0.0406320541761
co,33015,0.0620689655172
point,1935,0.3
reasons,1219,0.010158013544
reasons,1935,0.075
environments,1219,0.020316027088
maintained,1219,0.0406320541761
anti,1219,0.020316027088
learning,4228,0.264705882353
cs,1219,0.020316027088
writing,4228,0.132352941176
java,1219,0.0406320541761
java,686,0.28125
raise,33015,0.0620689655172
source,4300,0.490909090909
create,1219,0.00677200902935
create,1935,0.05
create,45756,0.0267857142857
destructor,79591,0.0386266094421
much,1219,0.020316027088
treat,33015,0.0620689655172
define,33015,0.124137931034
engine,18402,0.391304347826
generating,1219,0.020316027088
lived,1219,0.0406320541761
shopping,45756,0.0803571428571
fire,1219,0.020316027088
busdriver,79591,0.0386266094421
finished,4300,0.163636363636
lives,1219,0.020316027088
ado,1219,0.020316027088
catch,33015,0.124137931034
worked,1219,0.020316027088
datatable,1219,0.020316027088
applied,45756,0.0803571428571
exception,33015,0.0620689655172
look,4228,0.132352941176
virtual,33015,0.0310344827586
virtual,79591,0.019313304721
value,1935,0.0375
value,33015,0.0310344827586
value,4228,0.0330882352941
value,686,0.140625
fxcop,79591,0.0772532188841
neat,79591,0.0386266094421
many,1219,0.0406320541761
property,33015,0.0620689655172
loop,686,1.6875
real,18402,0.0978260869565
real,45756,0.0401785714286
vb,33015,0.124137931034
helper,1219,0.020316027088
itself,4228,0.0661764705882
itself,79591,0.019313304721
contract,1219,0.020316027088
interacts,1219,0.020316027088
worry,4300,0.163636363636
idisposable,79591,0.463519313305
different,1219,0.0406320541761
null,79591,0.154506437768
generic,33015,0.0620689655172
pay,4228,0.132352941176
make,33015,0.0310344827586
make,79591,0.019313304721
admit,1219,0.020316027088
same,33015,0.0310344827586
same,4228,0.0661764705882
shorter,45756,0.0803571428571
complex,1219,0.020316027088
filtered,33015,0.0620689655172
document,1219,0.020316027088
events,33015,0.0620689655172
development,1219,0.0135440180587
development,1935,0.05
development,4200,0.272727272727
used,1219,0.0609480812641
downloads,4300,0.163636363636
driver,79591,0.309012875536
running,1219,0.0135440180587
running,18402,0.0652173913043
running,4300,0.0545454545455
user,45756,0.0803571428571
infinite,686,0.5625
php,1935,0.15
stack,1219,0.0406320541761
tune,1219,0.020316027088
commenters,79591,0.0386266094421
threaded,79591,0.0386266094421
waithandle,79591,0.347639484979
database,1219,0.142212189616
spent,4228,0.132352941176
inherit,33015,0.124137931034
person,1219,0.020316027088
without,1219,0.0135440180587
without,45756,0.0267857142857
without,79591,0.0128755364807
solve,1219,0.020316027088
sets,1219,0.020316027088
model,1219,0.0609480812641
paradigm,1219,0.020316027088
spend,4228,0.132352941176
justify,4228,0.132352941176
things,1219,0.0135440180587
things,33015,0.0206896551724
things,45756,0.0267857142857
world,45756,0.0803571428571
less,45756,0.0803571428571
being,1219,0.020316027088
assigned,1219,0.020316027088
stored,1219,0.142212189616
thanks,1219,0.020316027088
using,1935,0.0375
using,33015,0.0155172413793
using,4228,0.0330882352941
using,686,0.140625
n,18402,0.195652173913
emitbyte,33015,0.0620689655172
speed,4200,0.409090909091
speed,4300,0.327272727273
previous,1935,0.15
gt,33015,0.0620689655172
adding,1219,0.010158013544
adding,4200,0.409090909091
accepted,1219,0.020316027088
application,1219,0.0406320541761
application,45756,0.0803571428571
thinking,1219,0.020316027088
unsigned,33015,0.0620689655172
desktop,1219,0.020316027088
subversion,1935,0.45
simple,1219,0.010158013544
simple,79591,0.0386266094421
add,79591,0.0772532188841
internal,33015,0.0620689655172
4,1219,0.0406320541761
usage,33015,0.0620689655172
entrypoint,33015,0.0620689655172
save,1935,0.15
smart,45756,0.0803571428571
take,1219,0.020316027088
methodbodyitem,33015,0.0620689655172
tests,4228,0.132352941176
boxed,33015,0.0620689655172
big,1219,0.020316027088
couple,45756,0.0803571428571
game,1219,0.020316027088
know,1219,0.010158013544
know,45756,0.0401785714286
redesign,1219,0.020316027088
enums,33015,0.0620689655172
occurring,1935,0.15
developers,1219,0.010158013544
developers,1935,0.15
d,4300,0.0818181818182
d,79591,0.019313304721
success,18402,0.195652173913
parameterless,33015,0.0620689655172
unnecessary,1219,0.020316027088
specific,33015,0.0620689655172
t,1219,0.0135440180587
t,4300,0.109090909091
t,686,0.1875
popular,45756,0.0803571428571
conclusion,1219,0.020316027088
page,1219,0.020316027088
towards,1219,0.020316027088
crawler,4300,0.163636363636
specifier,33015,0.0620689655172
google,18402,0.195652173913
deal,18402,0.195652173913
people,1219,0.010158013544
people,45756,0.0803571428571
back,1935,0.05
back,33015,0.0206896551724
back,45756,0.0267857142857
sure,4228,0.132352941176
examples,1219,0.020316027088
choosing,45756,0.0803571428571
specified,45756,0.0803571428571
unless,4228,0.132352941176
users,45756,0.0803571428571
rsync,4300,0.327272727273
scale,1219,0.020316027088
windows,1219,0.020316027088
bottom,1219,0.020316027088
tasks,33015,0.0620689655172
avoid,1219,0.020316027088
track,1935,0.15
1520,1219,0.0406320541761
unit,4228,0.397058823529
eating,45756,0.0803571428571
communicate,79591,0.0386266094421
step,1219,0.020316027088
throw,33015,0.0620689655172
simpler,79591,0.0386266094421
oo,1219,0.020316027088
stone,1219,0.020316027088
anything,1219,0.00677200902935
anything,18402,0.0652173913043
anything,4300,0.0545454545455
getting,1219,0.020316027088
column,1219,0.0406320541761
industry,1219,0.020316027088
ensure,79591,0.0386266094421
block,33015,0.0620689655172
block,45756,0.0401785714286
software,1219,0.00677200902935
software,4228,0.0441176470588
software,45756,0.107142857143
overloads,33015,0.0620689655172
down,1219,0.020316027088
right,18402,0.0652173913043
right,4228,0.0441176470588
right,79591,0.0128755364807
troubleshooting,1219,0.020316027088
ints,33015,0.0620689655172
bool,79591,0.270386266094
rows,1219,0.020316027088
additional,1219,0.010158013544
additional,45756,0.0401785714286
support,1219,0.020316027088
apps,18402,0.195652173913
disposed,79591,0.154506437768
long,1219,0.0812641083521
ee,1219,0.0609480812641
lot,4300,0.163636363636
lot,79591,0.019313304721
sqldatareader,1219,0.020316027088
opens,1219,0.020316027088
files,1219,0.0304740406321
files,4300,0.245454545455
hard,1219,0.00677200902935
hard,1935,0.05
hard,4228,0.0441176470588
enough,18402,0.0978260869565
enough,45756,0.0401785714286
bus,79591,0.19313304721
linq,1219,0.020316027088
volume,1219,0.020316027088
failure,18402,0.195652173913
properly,79591,0.0386266094421
line,45756,0.160714285714
trying,1935,0.075
trying,45756,0.0401785714286
true,79591,0.0772532188841
deployed,1219,0.020316027088
faster,45756,0.0803571428571
made,18402,0.195652173913
type,33015,0.0620689655172
type,686,0.28125
sounds,4228,0.132352941176
j,33015,0.0620689655172
up,1219,0.0304740406321
up,4228,0.0661764705882
mobile,1219,0.020316027088
convince,4228,0.397058823529
ui,1219,0.020316027088
dirty,18402,0.195652173913
problem,1219,0.0135440180587
problem,18402,0.0652173913043
problem,45756,0.0535714285714
minutes,1219,0.020316027088
minutes,45756,0.0401785714286
called,45756,0.0803571428571
gone,1219,0.020316027088
play,33015,0.0620689655172
pin,1935,0.15
int,33015,0.124137931034
certain,1219,0.020316027088
fastpass,45756,0.321428571429
evidence,4228,0.132352941176
single,1219,0.020316027088
exist,1219,0.020316027088
file,1219,0.010158013544
file,4300,0.0818181818182
physical,1219,0.0406320541761
again,1219,0.020316027088
functions,33015,0.0620689655172
compared,4228,0.132352941176
ideally,4300,0.163636363636
whereas,1935,0.15
portion,1219,0.020316027088
refactor,1219,0.020316027088
field,33015,0.0620689655172
5,1219,0.020316027088
branch,33015,0.0620689655172
outputs,1219,0.020316027088
department,1935,0.15
incredibly,1219,0.020316027088
roll,1935,0.15
realize,1219,0.020316027088
disposing,79591,0.0772532188841
generates,1219,0.020316027088
separate,4228,0.132352941176
important,1935,0.15
sql,1219,0.0812641083521
building,1219,0.020316027088
zealot,1219,0.020316027088
longer,45756,0.0803571428571
4x,33015,0.310344827586
excuse,18402,0.195652173913
assume,18402,0.195652173913
mimic,1219,0.020316027088
transient,33015,0.0620689655172
mass,4300,0.490909090909
time,1219,0.020316027088
time,1935,0.0375
time,4228,0.0661764705882
time,45756,0.0401785714286
push,1219,0.020316027088
having,1935,0.15
